env_temp,env_humid,diss_ox,ph_level,turbidity,tot_diss_solid,water_temp,hardness,wqi,sep
33.76,74.15,7,6.88,16,18.6,28.76,185.15,108.02,1
29.96,78.08,6,7.02,18,164.14,24.96,328.16,60.95,1
33.63,73.9,7,7.22,17,10.39,28.63,177.77,112.5,1
38.9,63.18,8,10.91,3.72,16099.15,33.9,207,96.62,0
33.6,77.61,7,7.35,16,276.68,28.6,446.84,44.76,1
34.26,73.5,7,7.19,18,257.97,29.26,427.18,46.82,1
33.65,74.48,7,6.74,16,18.6,28.65,185.12,108.04,1
33.97,76.07,7,6.58,3.92,16609.93,28.97,196.13,101.97,0
33.75,76.4,7,6.93,4.25,35793.76,28.75,156.84,127.52,0
39.73,60.16,7,8.93,2.75,15249.62,34.73,189.99,105.27,0
39.37,61.08,7,5.77,3.08,27840.69,34.37,200.14,99.93,0
33.54,76.83,6,6.97,4.89,13401.04,28.54,183.93,108.73,0
36.25,70.2,7,6.51,2.89,16982.13,31.25,226.42,88.33,0
34.96,73.19,8,7.07,4.13,22523.43,29.96,207.36,96.45,0
33.67,77.03,7,5.81,3.6,7965.21,28.67,157.55,126.94,0
32.51,75.51,7,6.94,17,28.73,27.51,195.2,102.46,1
39.15,61.21,8,7.73,3.72,36477.74,34.15,252.27,79.28,0
33.45,76.44,7,5.69,4.07,17628.04,28.45,154.57,129.39,0
33.36,77.16,7,6.9,3.69,15422.22,28.36,209.64,95.4,0
35.82,68.41,7,7.3,17,62.19,30.82,228.54,87.51,1
37.48,66.24,6,8.28,4.72,22013.96,32.48,163.36,122.43,0
33.61,76.25,8,8,3.76,12700.49,28.61,200.97,99.52,0
36.6,68.12,7,8.04,3.22,11861.55,31.6,201.81,99.1,0
33.39,76.57,7,6.46,18,18.6,28.39,188.41,106.15,1
38.66,63.4,9,3.66,3.31,23736.82,33.66,275.77,72.52,0
34.38,75.45,7,6.27,3.27,18711.06,29.38,159.29,125.56,0
31.1,73.96,7,6.67,16,67.95,26.1,228.78,87.42,1
33.77,76.79,3,8.89,4.52,41801.44,28.77,184.87,108.18,0
39.52,60.57,7,8.44,3.82,12856.93,34.52,183.11,109.23,0
33.95,73.34,7,7.29,18,112.66,28.95,281.19,71.13,1
34.38,76.23,6,7.29,18,278.39,29.38,449.67,44.48,1
31.3,74.02,7,6.55,16,69.86,26.3,231.03,86.57,1
31.17,74.85,7,6.76,17,69.86,26.17,232.81,85.91,1
33.51,76.25,7,7.39,3.78,17939.7,28.51,209.62,95.41,0
33.67,76.25,5,6.02,5.22,10529.31,28.67,197.47,101.28,0
33.45,76.73,8,8.83,4.42,17732.91,28.45,216.12,92.54,0
36.81,65.75,7,7.06,17,165.88,31.81,331.31,60.37,1
35.3,69.75,6,6.66,17,36.74,30.3,201.75,99.13,1
33.67,77.03,6,7.35,17,30.74,28.67,200.46,99.77,1
33.84,73.18,6,9.22,17,34.74,28.84,202.82,98.61,1
34.22,71.25,6,8.51,17,278.39,29.22,444.59,44.99,1
34.28,74.77,7,6.79,17,94.31,29.28,263.43,75.92,1
33.76,76.89,7,7.09,3.27,21065.66,28.76,179.05,111.7,0
33.63,76.83,10,9.78,2.57,23971.99,28.63,213.92,93.5,0
31.2,74.12,6,6.6,17,67.95,26.2,229.07,87.31,1
38.29,65.56,10,6.96,2.4,27408.5,33.29,193.75,103.22,0
30.35,76.53,6,7.04,17,143.11,25.35,305.38,65.49,1
33.79,76.4,7,6.66,3.4,25172.59,28.79,216.56,92.35,0
38.01,63.85,7,7.27,17,83.11,33.01,249.25,80.24,1
32.38,77.7,6,6.96,17,38.72,27.38,206.14,97.02,1
35.01,71.44,7,8.74,16,14.51,30.01,182.71,109.46,1
34.93,73.49,8,6.41,2.2,19505.3,29.93,197.68,101.17,0
37.06,67.66,5,9.5,5.24,33681.33,32.06,124.48,160.66,0
39.27,60.99,8,6.5,4.96,15000.19,34.27,163.26,122.51,0
36.31,70.1,6,7.31,17,75.56,31.31,243.59,82.11,1
31.29,73.83,7,6.73,17,62.19,26.29,224.33,89.15,1
33.57,76.83,10,8,3.52,27151.31,28.57,116.91,171.08,0
33.88,77.87,7,7.44,3.82,20003.5,28.88,211.45,94.59,0
30.99,80.25,7,6.24,17,210.5,25.99,377.97,52.91,1
34.21,74.48,7,7.35,16,304.13,29.21,472.38,42.34,1
35.22,68.38,6,6.76,17,20.64,30.22,184.22,108.57,1
39.49,61.34,11,4.79,2.9,28174.62,34.49,234.89,85.14,0
34.66,74.05,8,9.15,5.44,30468.64,29.66,230.56,86.74,0
36.11,70.42,6,7,16,88.73,31.11,255.37,78.32,1
38.04,65.59,7,5.55,3.95,39997.78,33.04,204.26,97.91,0
33.66,77.03,9,6.48,5,34698.62,28.66,179.92,111.16,0
33.61,76.64,8,4.99,3.93,44499.73,28.61,141.62,141.22,0
38.9,62.11,6,10.39,4.92,17982.39,33.9,200.89,99.56,0
33.22,75.89,7,7.38,18,56.39,28.22,226.1,88.46,1
32.82,74.69,7,6.98,17,28.73,27.82,195.04,102.54,1
39.66,61.05,8,7.09,5.66,13839.71,34.66,206.36,96.92,0
36.85,64.69,7,6.78,18,20.64,31.85,185.81,107.64,1
32.79,74.69,7,6.71,16,103.53,27.79,268.51,74.49,1
33.7,76.6,8,8.59,3.7,33013.48,28.7,228.68,87.46,0
34.59,75.12,5,6.45,3.33,16906.33,29.59,163.45,122.36,0
34.19,71.74,6,7.82,18,263.07,29.19,430.01,46.51,1
29.87,77.59,6,7.05,17,162.4,24.87,324.78,61.58,1
38.28,64.11,6,7.31,18,94.31,33.28,261.29,76.54,1
33.91,76.6,9,5.17,4.61,12060.01,28.91,135.71,147.37,0
33.7,76.4,6,7.89,16,30.74,28.7,199.43,100.29,1
33.63,76.73,7,8.21,5.13,17414.52,28.63,204.67,97.72,0
33.54,71.55,7,6.84,16,119.91,28.54,283.38,70.58,1
38.16,62.49,7,6.66,17,92.45,33.16,256.92,77.85,1
38.28,65.56,6,5.84,18,44.66,33.28,211.62,94.51,1
33.73,76.79,7,5.5,3.07,21542.83,28.73,180.83,110.6,0
35.12,72.9,10,6.95,4.1,6874.59,30.12,225.23,88.8,0
33.51,76.93,7,5.04,3.13,19336.61,28.51,194.4,102.88,0
39.63,62.31,5,8,3.44,12830.48,34.63,211.2,94.7,0
31.05,74.35,7,7.06,17,62.19,26.05,224.7,89.01,1
33.47,76.25,13,10.49,2.89,32092.06,28.47,221.03,90.49,0
33.98,74.22,6,7.26,16,12.45,28.98,178.89,111.8,1
34.63,73.75,6,8.31,4.46,8451.32,29.63,177.17,112.88,0
38.95,61.82,7,6.84,18,125.31,33.95,291.87,68.52,1
34.4,70.96,6,7.98,17,241.02,29.4,406.76,49.17,1
33.5,77.22,6,5.14,4.51,11288.63,28.5,111.99,178.58,0
34,72.27,6,7.01,18,26.71,29,192.99,103.63,1
39.32,61.86,9,7.48,4.78,30616.62,34.32,260.09,76.9,0
37.34,65.98,10,8,4.57,20063.49,32.34,198.65,100.68,0
35.03,70.66,6,7.09,16,22.67,30.03,187.48,106.68,1
33.75,76.11,6,6.11,2.82,16663.54,28.75,234.8,85.18,0
37.78,65.72,7,6.91,17,58.33,32.78,225.52,88.68,1
33.82,73.18,7,7.4,18,99.85,28.82,268.07,74.61,1
36.57,69.19,8,5.4,3.56,9968.96,31.57,197.92,101.05,0
33.38,72.96,6,6.88,17,116.29,28.38,280.89,71.2,1
36.25,65.63,6,6.72,18,77.46,31.25,241.31,82.88,1
39.34,60.79,9,5.91,4.81,27296.29,34.34,177.89,112.43,0
30.81,74.19,6,6.67,17,66.03,25.81,226.51,88.3,1
33.87,76.79,7,8.2,16,20.64,28.87,191.37,104.51,1
34.81,73.03,8,7.02,5.25,16351.23,29.81,222.11,90.04,0
38.75,63.08,5,4.67,4.56,35680.07,33.75,171.29,116.76,0
38.76,59.31,7,6.82,17,128.89,33.76,291.54,68.6,1
31.62,72.52,7,6.86,16,75.56,26.62,236.18,84.68,1
33.6,76.25,9,8,4.8,32269.5,28.6,221.67,90.22,0
37.38,65.69,3,6.85,3.08,40588.43,32.38,167.99,119.06,0
35.61,72.34,7,7.49,4.35,26551.37,30.61,202.46,98.79,0
36.51,67.44,6,6.68,18,36.74,31.51,202.88,98.58,1
39.61,60.96,7,7.23,17,71.77,34.61,238.18,83.97,1
32.38,70.26,7,6.78,16,67.95,27.38,227.75,87.82,1
36.32,68.05,7,7.32,17,28.73,31.32,195.74,102.18,1
37.31,66.86,9,8,4.86,39942.95,32.31,226.77,88.2,0
33.73,76.89,7,9.34,1.87,17416.8,28.73,248.38,80.52,0
38.32,64.69,6,9.55,4.98,25189.83,33.32,212.05,94.32,0
33.81,74.74,7,8,4.33,24711.41,28.81,188.54,106.08,0
33.5,76.83,9,7.51,3.52,17895.56,28.5,224.47,89.1,0
33.97,74.32,6,5.57,17,249.5,28.97,415.33,48.15,1
34.5,72.88,7,6.79,17,14.51,29.5,182.18,109.78,1
33.85,77.09,5,7.15,4.31,30656.16,28.85,173.27,115.42,0
36.39,69.22,7,8,3.43,14807.41,31.39,166.7,119.98,0
38.62,61.46,7,6.8,17,110.84,33.62,275.34,72.64,1
33.67,78,6,7.34,16,276.68,28.67,446.36,44.81,1
37.11,66.5,7,6.69,16,110.84,32.11,276.25,72.4,1
34.02,74.71,9,8.66,2.9,23514.64,29.02,114.81,174.2,0
33.87,74.25,7,5.62,16,246.11,28.87,411.72,48.58,1
33.94,76.17,6,7.22,3.75,13579.55,28.94,180.19,110.99,0
38.27,65.47,8,8.12,2.93,23985.86,33.27,208.69,95.84,0
34.09,72.75,7,7.52,16,99.85,29.09,266.3,75.1,1
36.39,69.22,7,7.16,18,86.86,31.39,256.02,78.12,1
36.41,68.44,6,7.97,3.2,26848.63,31.41,173.75,115.11,0
33.85,76.4,7,6.48,2.69,29032.78,28.85,180.45,110.84,0
33.57,77.12,5,7.82,3.08,22411.01,28.57,200,100,0
33.1,78.38,7,6.99,18,56.39,28.1,227.96,87.73,1
33.65,77.12,7,8,3.73,14064.9,28.65,191.26,104.57,0
33.51,76.54,7,8.19,3.57,23641.47,28.51,240.98,82.99,0
34.16,76.37,7,7.2,3.84,12763.27,29.16,168.64,118.6,0
37.21,64.62,6,6.84,17,130.68,32.21,294.56,67.9,1
39.03,62.76,6,7.16,18,96.16,34.03,263.14,76.01,1
33.92,67.09,7,6.96,17,71.77,28.92,232.66,85.96,1
34.03,77.05,6,4.84,3.63,23031.22,29.03,136.3,146.74,0
31.37,73.34,6,6.82,16,60.26,26.37,220.16,90.84,1
33.47,76.54,5,7.71,4.9,15456.22,28.47,189,105.82,0
37.4,65.98,8,8,4.16,15893.67,32.4,223.72,89.4,0
34.04,72.17,7,7.4,16,98.01,29.04,263.66,75.86,1
38.57,62.53,6,7.14,17,69.86,33.57,234.67,85.23,1
38.44,63.92,7,7.24,17,66.03,33.44,233.07,85.81,1
35.35,69.46,6,11.02,17,114.48,30.35,283.66,70.51,1
39.61,60.96,8,8.03,4.39,19663.47,34.61,158.04,126.55,0
33.97,72.75,7,4.12,18,256.28,28.97,421.09,47.5,1
35.35,72.77,8,8,3.08,18113.02,30.35,184.79,108.23,0
39.63,60.57,7,5.04,4.96,40829.35,34.63,142.86,140,0
32.3,74.47,7,6.81,18,60.26,27.3,226.14,88.44,1
37.43,66.08,9,8,3.96,9660.66,32.43,225.96,88.51,0
33.88,76.79,7,7.34,16,285.22,28.88,455.11,43.95,1
38.96,62.66,5,7.3,4.14,22053.01,33.96,196.95,101.55,0
31.55,73.69,6,6.67,18,67.95,26.55,230.41,86.8,1
38.48,62.82,8,8,3.99,26362.97,33.48,266.42,75.07,0
34.53,73.17,7,7.82,18,254.58,29.53,424.63,47.1,1
33.4,77.26,8,6.32,4.9,32651.8,28.4,187.03,106.93,0
36.59,67.83,6,6.81,17,130.68,31.59,296.5,67.45,1
33.53,76.15,6,7.77,4.04,21688.62,28.53,251.46,79.53,0
33.88,77.09,7,6.42,2.67,19617.31,28.88,173.45,115.31,0
34.07,75,7,3.49,16,148.4,29.07,313.03,63.89,1
34.56,75.02,6,8.94,5.17,23774.26,29.56,218.39,91.58,0
33.03,69.08,6,6.98,17,66.03,28.03,226.15,88.44,1
35.34,70.82,7,6.77,16,101.69,30.34,267.96,74.64,1
33.66,76.05,6,6.03,3.14,12145.54,28.66,225.67,88.62,0
34.06,72.85,6,7.31,18,99.85,29.06,267.13,74.87,1
33.66,76.44,4,8,4.07,27044.96,28.66,205.67,97.25,0
33.35,76.87,8,3.34,3.3,42310.83,28.35,216.26,92.48,0
33.67,76.73,10,6.16,5.08,26369.03,28.67,176.03,113.62,0
35.68,72.11,6,6.75,16,64.11,30.68,231.33,86.46,1
33.76,76.7,7,7.13,3.4,19309.57,28.76,173.69,115.15,0
35.78,71.53,10,8,3.61,4142.5,30.78,195.54,102.28,0
34.86,71.96,6,7.3,18,110.84,29.86,278.82,71.73,1
31.11,74.95,7,6.62,16,73.67,26.11,235.46,84.94,1
36.43,70.29,6,7.26,18,119.91,31.43,289.32,69.13,1
34.59,71.9,6,7.31,18,109.02,29.59,276.41,72.36,1
35.59,70.5,6,8.5,18,18.6,30.59,187.78,106.51,1
35.15,72.8,7,6.78,18,77.46,30.15,247.34,80.86,1
33.94,75.68,7,8.43,3.25,35254.03,28.94,195.72,102.19,0
31.5,74.19,7,6.69,18,69.86,26.5,233.74,85.57,1
33.85,76.5,8,6.4,4.45,20115.73,28.85,126.49,158.11,0
39.3,61.18,6,6.21,3.55,13442.6,34.3,192.94,103.66,0
31.92,76.8,7,7.01,17,171.08,26.92,337.73,59.22,1
35.66,70.2,7,7.25,16,92.45,30.66,259.22,77.15,1
37.82,63.98,6,6.92,17,146.64,32.82,311.18,64.27,1
32.91,73.81,6,6.78,18,20.64,27.91,186.05,107.5,1
36.39,68.74,7,7.04,17,215.59,31.39,383.15,52.2,1
33.44,76.77,9,7.56,4.55,29567.7,28.44,244.29,81.87,0
33.48,76.15,10,8.38,3.68,29956.36,28.48,166.88,119.85,0
36.66,70.84,6,7.35,18,44.66,31.66,215.17,92.95,1
34.83,72.16,7,6.14,17,288.65,29.83,455.61,43.9,1
38.56,64.47,6,3.99,3.38,18682.28,33.56,179.45,111.45,0
33.45,76.44,7,5.94,2.23,26562.45,28.45,179.95,111.14,0
33.67,76.54,7,7.01,3.28,26395.25,28.67,162.12,123.36,0
32.02,76.46,6,6.95,17,162.4,27.02,327.85,61,1
33.97,73.83,7,7.31,18,304.13,28.97,473.21,42.26,1
34.46,73.75,7,7.28,18,304.13,29.46,474.08,42.19,1
38.23,64.69,6,6.33,4.04,23460.82,33.23,197.48,101.27,0
38.6,62.63,6,6.04,16,127.1,33.6,289.97,68.97,1
36.63,67.73,7,6.74,17,71.77,31.63,238.5,83.86,1
31.6,76.93,7,7.02,18,167.61,26.6,334.76,59.74,1
38.82,63.37,11,6.37,5.13,7040.74,33.82,205.06,97.53,0
33.42,76.67,7,6.93,4.9,24359.47,28.42,207.59,96.34,0
33.36,77.45,7,7.33,18,103.53,28.36,275.03,72.72,1
33.69,76.79,11,8.72,3.01,20256.35,28.69,145.25,137.7,0
37.9,63.78,7,6.94,18,146.64,32.9,313.16,63.87,1
38.28,65.56,6,6.15,18,44.66,33.28,211.93,94.37,1
29.81,77.78,6,7.03,18,165.88,24.81,329.31,60.73,1
33.77,76.7,7,6.41,4.57,17851.06,28.77,182.89,109.36,0
37.16,66.3,7,6.95,18,134.24,32.16,301.81,66.27,1
37.1,64.95,7,7.33,17,132.46,32.1,297.94,67.13,1
32.98,74.55,6,6.99,17,24.69,27.98,190.19,105.16,1
37.9,62.52,7,6.64,18,88.73,32.9,253.69,78.84,1
31.74,74.93,7,6.93,18,155.42,26.74,320.76,62.35,1
38.81,63.56,6,5.23,2.26,28398.55,33.81,177.32,112.79,0
33.82,76.7,8,8,4.66,22331.24,28.82,119.89,166.83,0
34.98,73.49,7,6.63,3.16,20487.92,29.98,209.16,95.62,0
33.42,76.67,8,6.52,3.27,14284.65,28.42,183.23,109.15,0
37.67,63.91,8,7.79,4.22,25506.91,32.67,164.96,121.24,0
34.65,70.43,7,7.38,17,14.51,29.65,180.62,110.73,1
35.9,71.23,6,8.37,2.75,27193.32,30.9,155.55,128.57,0
34,70.02,7,7.27,16,281.8,29,445.09,44.93,1
37.06,67.57,7,6.48,3.09,28165.87,32.06,180.96,110.52,0
39.32,61.47,4,4.92,3.84,22829.12,34.32,162.46,123.11,0
33.97,72.95,7,6.79,17,121.71,28.97,288.39,69.35,1
39.26,60.5,8,5.59,4.73,35370.74,34.26,229.19,87.26,0
36.81,67.7,8,7.15,4.78,33266.57,31.81,181.43,110.23,0
35.04,71.05,7,7.17,18,114.48,30.04,282.78,70.73,1
36.33,70.78,6,7.25,18,114.48,31.33,284.17,70.38,1
34.43,75.02,5,6.91,3.28,15201.34,29.43,199.64,100.18,0
37.98,64.92,7,7.25,18,67.95,32.98,236.08,84.72,1
31.85,76.21,6,6.99,17,167.61,26.85,332.51,60.15,1
36.18,71.17,7,7.27,18,62.19,31.18,232.99,85.84,1
33.67,74.77,6,6.82,18,20.64,28.67,188.57,106.06,1
33.66,76.34,7,5.36,3.87,27045.93,28.66,179.91,111.17,0
31.69,76.5,7,6.97,18,193.44,26.69,360.29,55.51,1
33.82,76.31,6,8.26,4.53,20109.03,28.82,208.4,95.97,0
35.5,71.47,7,6.78,16,75.56,30.5,242.81,82.37,1
34.53,71.8,7,7.3,16,107.19,29.53,273.35,73.17,1
33.36,77.26,7,6.78,5.47,25366.8,28.36,196.18,101.95,0
39.34,61.47,6,7.06,3.4,17941.81,34.34,140.61,142.23,0
30.91,78.03,6,6.67,16,164.14,25.91,327.66,61.04,1
39.25,62.15,4,6.95,3.17,21895.29,34.25,159.77,125.18,0
33.65,76.83,7,6.19,17,67.95,28.65,237.27,84.29,1
35.79,68.12,7,7.14,18,16.55,30.79,183.39,109.06,1
35.91,66.93,6,6.68,16,86.86,30.91,249.29,80.23,1
33.54,76.64,7,4.84,4.58,18328.4,28.54,241.14,82.94,0
39.63,60.96,10,10.27,3.18,18894.85,34.63,163.62,122.23,0
33.58,77.71,9,7.15,2.63,14708.47,28.58,238.8,83.75,0
37.98,64.24,7,7.29,17,81.23,32.98,247.72,80.74,1
31.28,73.73,7,6.74,17,60.26,26.28,222.29,89.97,1
32.29,72.61,6,6.78,17,20.64,27.29,182.61,109.52,1
33.1,78.67,6,6.98,16,56.39,28.1,225.24,88.79,1
39.71,60.38,8,8,3.14,15007.27,34.71,186.46,107.26,0
33.47,77.81,7,7.04,17,56.39,28.47,227.18,88.04,1
33.79,74.54,5,5.91,4.01,25721.83,28.79,241.14,82.94,0
33.94,74.61,6,6.76,18,18.6,28.94,186.85,107.04,1
38.96,60.34,9,5.32,2.88,37625.75,33.96,232.37,86.07,0
33.31,76.97,6,6.83,2.66,21670.57,28.31,182.45,109.62,0
39.17,61.02,7,6.62,4.33,14877.29,34.17,172.06,116.24,0
38.32,63.92,3,0.23,3.55,39028.6,33.32,152.53,131.12,0
35.16,71.15,6,7.01,16,22.67,30.16,188.15,106.3,1
33.29,74.42,7,6.98,17,28.73,28.29,195.71,102.19,1
31.3,74.42,7,6.69,16,67.95,26.3,229.66,87.09,1
33.53,77.03,7,8.85,4.14,11705.07,28.53,190.7,104.88,0
35.56,71.76,6,7.89,16,114.48,30.56,282.25,70.86,1
31.37,74.12,7,6.69,18,66.03,26.37,229.58,87.12,1
33.51,76.25,7,7.39,3.78,17939.7,28.51,209.62,95.41,0
33.7,74.44,6,6.92,17,244.41,28.7,411.17,48.64,1
33.29,73.44,6,6.77,16,67.95,28.29,231.74,86.3,1
33.82,75.92,6,8.74,4.12,40843.62,28.82,197.75,101.14,0
36.91,66.92,10,4.9,3.5,28278.79,31.91,214.64,93.18,0
36.63,68.8,7,6.88,17,86.86,31.63,254.8,78.49,1
33.5,76.15,7,5.46,3.8,20967.84,28.5,219.52,91.11,0
35.61,73.9,6,6.69,17,52.5,30.61,222.31,89.96,1
39.27,61.08,7,5.03,3.24,34971.81,34.27,155.32,128.77,0
35.61,71.27,8,7.03,3.93,15428.45,30.61,246.62,81.1,0
38.48,64.47,9,4.17,2.8,23863.72,33.48,164.35,121.69,0
37.68,63.82,6,8,4.4,27716.34,32.68,188.61,106.04,0
39.37,61.66,9,4.69,4.01,24211.63,34.37,221.55,90.27,0
33.76,76.79,8,4.88,3.62,28392.42,28.76,136.56,146.46,0
35.16,70.95,7,7.02,17,20.64,30.16,187.93,106.42,1
35.34,72.19,6,8,4.32,41325.44,30.34,287.37,69.6,0
39.29,61.47,8,7.86,4.16,25145.02,34.29,204.27,97.91,0
39.63,60.47,7,7.64,4.5,18308.5,34.63,178.27,112.19,0
33.69,76.31,5,4.48,2.2,13122.22,28.69,172.38,116.02,0
33.85,76.11,6,6.99,3.08,16470.95,28.85,219.59,91.08,0
33.47,76.54,7,7.9,3.14,23575.99,28.47,217.77,91.84,0
31.26,73.83,7,6.71,16,235.94,26.26,397,50.38,1
34.07,75.59,7,8,3.44,27979.74,29.07,221.39,90.34,0
38.47,63.01,7,6.9,17,81.23,33.47,247.08,80.95,1
37.95,65.24,6,5.97,3.72,22543.26,32.95,197.1,101.47,0
39.29,60.6,10,6.15,4.6,39657.27,34.29,197.54,101.24,0
37.38,65.69,3,6.85,3.08,40588.43,32.38,167.99,119.06,0
35.69,71.04,7,6.9,16,112.66,30.69,279.98,71.43,1
33.51,76.83,5,5.73,5.1,14304.76,28.51,173.98,114.96,0
32.95,74.75,7,7,16,24.69,27.95,190.34,105.08,1
35.07,68.32,6,7.07,16,20.64,30.07,183.17,109.19,1
38.1,64.34,6,7.18,16,90.59,33.1,255.31,78.34,1
32.02,77.25,6,6.87,18,150.16,27.02,317.32,63.03,1
39.51,60.67,7,8,4.2,27418.78,34.51,230.81,86.65,0
36.7,67.89,6,6,5.05,19345.79,31.7,219.72,91.03,0
34.14,73.34,7,7.3,18,107.19,29.14,276.11,72.43,1
37.72,64.85,6,7.19,16,88.73,32.72,253.21,78.99,1
33.53,77.42,7,5.81,4.82,43110.5,28.53,195.51,102.29,0
33.58,76.44,7,6.81,17,18.6,28.58,188.01,106.38,1
36.55,66.56,6,7.02,17,157.17,31.55,321.85,62.14,1
33.26,76.97,6,8.35,16,26.71,28.26,195.55,102.28,1
33.72,77.87,7,6.92,3.54,31177.13,28.72,158.29,126.35,0
33.48,76.73,4,10.16,3.53,16522.72,28.48,243.61,82.1,0
39.71,60.28,7,6.89,5.45,19947.92,34.71,173.33,115.39,0
34.09,73.05,7,6.81,16,16.55,29.09,182.59,109.54,1
37.72,65.63,8,10.77,3.23,38037.35,32.72,163.1,122.63,0
33.61,76.34,6,10.23,17,153.67,28.61,325.46,61.45,1
39.41,61.76,8,8,4.41,16963.63,34.41,157.8,126.74,0
33.98,77.44,6,7.33,18,278.39,28.98,450.12,44.43,1
35.49,72.54,9,6.03,4.08,17150.1,30.49,262.81,76.1,0
33.84,74.44,6,7.35,16,98.01,28.84,264.48,75.62,1
33.29,76.87,7,7.62,3.7,30308.23,28.29,179.6,111.36,0
33.35,76.67,7,7.98,18,67.95,28.35,239.3,83.58,1
33.77,76.7,7,6.41,4.57,17851.06,28.77,182.89,109.36,0
35.38,70.92,7,7.31,18,26.71,30.38,195.7,102.2,1
33.45,75.95,8,6.74,3.5,23565.73,28.45,196.83,101.61,0
31.66,76.34,6,7.01,18,160.66,26.66,326.33,61.29,1
39.73,60.25,7,6.43,6.03,25993.71,34.73,178.33,112.15,0
33.97,73.14,7,7.33,17,96.16,28.97,263.57,75.88,1
39.39,60.6,6,7.02,16,73.67,34.39,237.07,84.36,1
31.15,73.18,6,6.81,16,66.03,26.15,225.32,88.76,1
34.44,73.07,7,7.34,16,99.85,29.44,267.14,74.87,1
33.5,77.03,7,3.88,4.93,21937.47,28.5,177.71,112.54,0
30.65,77.87,6,7.13,17,184.87,25.65,349.17,57.28,1
34.16,68.95,6,6.64,16,73.67,29.16,234.58,85.26,1
36.73,70.51,7,7.55,16,46.63,31.73,216.15,92.53,1
39.22,62.18,7,6.9,5.02,25650.78,34.22,211.36,94.63,0
33.82,77.48,6,9.04,3.71,34353.84,28.82,227.36,87.97,0
33.69,77.48,9,6.2,4.2,19331.19,28.69,195.44,102.33,0
37.94,65.34,6,7.29,16,118.1,32.94,283.61,70.52,1
39.15,62.27,7,6.58,3.77,17977.69,34.15,163.36,122.43,0
34.14,75.88,7,8.31,4.63,18452.65,29.14,229.94,86.98,0
34.16,73.44,6,7.43,16,302.4,29.16,468.59,42.68,1
34.28,73.01,6,7.34,18,107.19,29.28,275.1,72.7,1
33.75,76.5,6,8.11,2.65,26631.21,28.75,236.49,84.57,0
37.85,66.2,7,6.18,17,44.66,32.85,211.74,94.46,1
39.37,61.95,7,3.91,3.9,32144.8,34.37,233.4,85.69,0
36.66,68.8,6,6.99,16,213.9,31.66,380.01,52.63,1
38.38,61.3,7,6.76,17,112.66,33.38,276.48,72.34,1
38.62,64.17,8,6.44,3.42,19579.39,33.62,193,103.63,0
34.47,74.44,6,6.77,18,62.19,29.47,231.34,86.45,1
32.91,74.98,6,6.95,16,26.71,27.91,191.46,104.46,1
33.69,76.31,5,10.89,4,15177.22,28.69,283.9,70.45,0
31.25,74.22,6,6.73,16,67.95,26.25,228.4,87.57,1
33.66,76.73,9,6.59,4.1,28990.3,28.66,211.17,94.71,0
35.07,73.39,7,5.12,3.5,17279.51,30.07,195.02,102.55,0
31.92,74.64,6,6.98,16,172.81,26.92,335.27,59.65,1
38.6,63.11,6,9.16,4.89,26618.06,33.6,119.84,166.89,0
33.88,77.28,8,8.43,4.24,19576.53,28.88,159.69,125.24,0
34.04,73.54,7,7.25,16,305.86,29.04,472.73,42.31,1
32.56,73.94,7,5.97,17,239.33,27.56,403.36,49.58,1
33.57,74.77,7,6.78,17,18.6,28.57,186.29,107.36,1
36.57,69.19,7,7.09,17,50.55,31.57,218.97,91.34,1
32.6,73.55,7,6.85,16,54.45,27.6,218.05,91.72,1
30.98,80.05,7,4.75,18,208.79,25.98,375.55,53.26,1
33.29,73.44,7,6.96,18,30.74,28.29,197.72,101.15,1
35.97,72.27,6,7.32,18,109.02,30.97,279.55,71.54,1
33.67,76.34,7,7.47,17,24.69,28.67,194.84,102.65,1
37.63,66.34,7,7.16,17,34.74,32.63,202.5,98.77,1
39.89,60.93,3,9.46,2.85,12224.62,34.89,225.4,88.73,0
38.51,61.85,7,8,3.77,16146.16,33.51,156.52,127.78,0
33.54,76.93,7,8,1.66,25703.16,28.54,179.76,111.26,0
33.55,76.25,8,6.67,4.9,30610.05,28.55,155.71,128.44,0
32.39,71.73,6,7.03,17,66.03,27.39,227.57,87.89,1
34.62,70.83,7,7,17,14.51,29.62,180.58,110.75,1
33.13,73.97,6,6.95,17,28.73,28.13,193.91,103.14,1
34.41,73.4,7,7.32,17,259.67,29.41,428.21,46.71,1
31.22,74.81,6,6.71,17,67.95,26.22,229.91,86.99,1
33.88,76.6,10,8,3.86,14916.99,28.88,230.43,86.79,0
33.67,77.03,6,6.83,2.8,12838.91,28.67,176.84,113.1,0
33.48,76.34,7,8.3,4.24,20316.43,28.48,183.61,108.92,0
33.67,76.93,6,8,4.45,16429.91,28.67,208.93,95.73,0
35.08,72.41,7,6.22,17,86.86,30.08,254.65,78.54,1
37.31,67.63,6,7.23,16,64.11,32.31,230.59,86.73,1
33.39,77.06,8,6.82,3.39,14053.22,28.39,170.33,117.42,0
31.05,77.8,7,6.71,16,169.35,26.05,333.96,59.89,1
35.2,72.09,7,7.19,17,18.6,30.2,187.28,106.79,1
37.9,64.65,7,7.2,17,64.11,32.9,230.76,86.67,1
36.99,66.99,6,4.15,3.5,41489.64,31.99,174.93,114.33,0
